Question Number,Initials,Email,Location,Duration,Format,Questioner,Question Type,Difficulty,Asked At,Question Date,Question Time,Question Half Hour,Question Weekday,Added At (GMT),Tags,Site,Account,Question,Answer
20931,LS,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJPL Staff,3 - Simple Strategy (Reference),"",2012-08-18 02:13:00 PM,2012-08-18,02:13:00 PM,02:00:00 PM,Saturday,2012-08-18 21:13:39 GMT,National Coffee Association,King Library Reference,King Reference,Wanted the address and phone number to the National Coffee Association.,""
20932,mty,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2012-08-18 02:15:00 PM,2012-08-18,02:15:00 PM,02:00:00 PM,Saturday,2012-08-18 21:15:26 GMT,"",King Library Reference,King Reference,"",""
20933,mty,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2012-08-18 02:57:00 PM,2012-08-18,02:57:00 PM,03:00:00 PM,Saturday,2012-08-18 21:57:04 GMT,"",King Library Reference,King Reference,"",""
20934,lb,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2012-08-18 03:10:00 PM,2012-08-18,03:10:00 PM,03:00:00 PM,Saturday,2012-08-18 22:30:02 GMT,"",King Library Reference,King Reference,telephone books,""
20935,lb,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2012-08-18 03:30:00 PM,2012-08-18,03:30:00 PM,03:30:00 PM,Saturday,2012-08-18 22:30:11 GMT,"",King Library Reference,King Reference,paper clips,""
20936,lb,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2012-08-18 03:44:00 PM,2012-08-18,03:44:00 PM,03:30:00 PM,Saturday,2012-08-18 22:44:07 GMT,"",King Library Reference,King Reference,Where is the attic (M Chin)   school scavenger hunt,""
20945,RD,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,1 - Directional,"",2012-08-18 04:00:00 PM,2012-08-18,04:00:00 PM,04:00:00 PM,Saturday,2012-08-19 0:00:51 GMT,"",King Library Reference,King Reference,Can I get a time extension?,Yes!
20946,RD,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,1 - Directional,"",2012-08-18 04:10:00 PM,2012-08-18,04:10:00 PM,04:00:00 PM,Saturday,2012-08-19 0:01:09 GMT,"",King Library Reference,King Reference,"How come this printer keeps printing wrong, can I get a refund?",Yes you may!
20948,RD,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,1 - Directional,"",2012-08-18 04:15:00 PM,2012-08-18,04:15:00 PM,04:00:00 PM,Saturday,2012-08-19 0:01:25 GMT,"",King Library Reference,King Reference,How much is it to print?,20 cents per page!
20949,RD,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,1 - Directional,"",2012-08-18 04:20:00 PM,2012-08-18,04:20:00 PM,04:30:00 PM,Saturday,2012-08-19 0:01:40 GMT,"",King Library Reference,King Reference,Can I get a time extension,""
20937,mty,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2012-08-18 04:21:00 PM,2012-08-18,04:21:00 PM,04:30:00 PM,Saturday,2012-08-18 23:21:03 GMT,"",King Library Reference,King Reference,"",""
20938,mty,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,2 - Printing,"",2012-08-18 04:21:00 PM,2012-08-18,04:21:00 PM,04:30:00 PM,Saturday,2012-08-18 23:21:05 GMT,"",King Library Reference,King Reference,"",""
20939,mty,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,2 - Printing,"",2012-08-18 04:21:00 PM,2012-08-18,04:21:00 PM,04:30:00 PM,Saturday,2012-08-18 23:21:06 GMT,"",King Library Reference,King Reference,"",""
20940,mty,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2012-08-18 04:21:00 PM,2012-08-18,04:21:00 PM,04:30:00 PM,Saturday,2012-08-18 23:21:15 GMT,"",King Library Reference,King Reference,"",""
20941,mty,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,2 - Printing,"",2012-08-18 04:25:00 PM,2012-08-18,04:25:00 PM,04:30:00 PM,Saturday,2012-08-18 23:25:29 GMT,"",King Library Reference,King Reference,"",""
20950,RD,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,1 - Directional,"",2012-08-18 04:30:00 PM,2012-08-18,04:30:00 PM,04:30:00 PM,Saturday,2012-08-19 0:01:52 GMT,"",King Library Reference,King Reference,Can I get a time extension,Yes
20942,mty,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,3 - Simple Strategy (Reference),"",2012-08-18 04:39:00 PM,2012-08-18,04:39:00 PM,04:30:00 PM,Saturday,2012-08-18 23:39:40 GMT,"",King Library Reference,King Reference,"",""
20943,mty,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2012-08-18 04:39:00 PM,2012-08-18,04:39:00 PM,04:30:00 PM,Saturday,2012-08-18 23:39:44 GMT,"",King Library Reference,King Reference,"",""
20944,mty,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2012-08-18 04:40:00 PM,2012-08-18,04:40:00 PM,04:30:00 PM,Saturday,2012-08-18 23:40:31 GMT,"",King Library Reference,King Reference,"",""
20951,RD,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,1 - Directional,"",2012-08-18 04:45:00 PM,2012-08-18,04:45:00 PM,04:30:00 PM,Saturday,2012-08-19 0:02:04 GMT,"",King Library Reference,King Reference,Can you help me find two books?,Yes! Found!
20952,RD,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,1 - Directional,"",2012-08-18 04:45:00 PM,2012-08-18,04:45:00 PM,04:30:00 PM,Saturday,2012-08-19 0:02:19 GMT,"",King Library Reference,King Reference,Can you help me find a book?,Yes
20956,AJB,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,2 - Printing,"",2012-08-18 05:10:00 PM,2012-08-18,05:10:00 PM,05:00:00 PM,Saturday,2012-08-19 0:27:03 GMT,printing public,King Library Reference,King Reference,printing ,provided help
21911,AJB,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2012-08-18 05:15:00 PM,2012-08-18,05:15:00 PM,05:00:00 PM,Saturday,2012-08-25 19:02:23 GMT,citation sjsu student,King Library Reference,King Reference,wanted help in a citation to locate the source ,assisted 
20959,LS,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJPL Staff,3 - Simple Strategy (Reference),"",2012-08-18 05:30:00 PM,2012-08-18,05:30:00 PM,05:30:00 PM,Saturday,2012-08-19 0:40:11 GMT,The Kite Runner,King Library Reference,King Reference,Do you have The Kite Runner on bookcd?,""
20958,LS,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,Phone (Remote),SJPL Staff,3 - Simple Strategy (Reference),"",2012-08-18 05:39:00 PM,2012-08-18,05:39:00 PM,05:30:00 PM,Saturday,2012-08-19 0:39:06 GMT,textbooks parking resources for SJSU Students  Faculty,King Library Reference,King Reference,I am not an SJSU student.  Can I access electronic books for SJSU Students & Faculty when I'm inside the King Library?  Does the library carry textbooks?  How much is parking in the 4th St Garage on Sundays?  ,""
21909,AJB,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-18 05:40:00 PM,2012-08-18,05:40:00 PM,05:30:00 PM,Saturday,2012-08-25 18:39:42 GMT,Word printing Computer public,King Library Reference,King Reference,wanted help on word document and printing ,provided help 
20960,LS,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Staff,2 - Printing,"",2012-08-18 05:46:00 PM,2012-08-18,05:46:00 PM,06:00:00 PM,Saturday,2012-08-19 0:46:20 GMT,Payforprint,King Library Reference,King Reference,Can you reload the paper in the Pay-for-Print?,""
20961,LS,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJPL Staff,3 - Simple Strategy (Reference),"",2012-08-18 05:52:00 PM,2012-08-18,05:52:00 PM,06:00:00 PM,Saturday,2012-08-19 0:52:06 GMT,Spartan Bookstore ebooks,King Library Reference,King Reference,Does Spartan Bookstore sell eBooks?,(gave customer phone #)
20962,LS,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Staff,3 - Simple Strategy (Reference),"",2012-08-18 05:53:00 PM,2012-08-18,05:53:00 PM,06:00:00 PM,Saturday,2012-08-19 0:53:06 GMT,phone numbers Brooks Brothers,King Library Reference,King Reference,Can you look up the phone numbers for Brook's Brothers in Palo Alto and San Francisco?,""
20963,VM,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJSU Librarian,4 - Complex Strategy (Reference),"",2012-08-19 01:23:00 PM,2012-08-19,01:23:00 PM,01:30:00 PM,Sunday,2012-08-19 20:23:16 GMT,Critical_race_theory,King Library Reference,King Reference,books about critical race theory,""
20964,VM,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJSU Librarian,4 - Complex Strategy (Reference),"",2012-08-19 01:23:00 PM,2012-08-19,01:23:00 PM,01:30:00 PM,Sunday,2012-08-19 20:23:36 GMT,"",King Library Reference,King Reference,Books about carving stone,""
20965,KH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-19 01:23:00 PM,2012-08-19,01:23:00 PM,01:30:00 PM,Sunday,2012-08-19 20:23:39 GMT,website,King Library Reference,King Reference,"I am trying to submit this online form, but it won't go through.",Patron needed to view several agreements before the form would allow him to submit it.
20966,VM,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJSU Librarian,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-19 01:28:00 PM,2012-08-19,01:28:00 PM,01:30:00 PM,Sunday,2012-08-19 20:28:30 GMT,"",King Library Reference,King Reference,Problems with the RAC,""
20967,KH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-19 01:42:00 PM,2012-08-19,01:42:00 PM,01:30:00 PM,Sunday,2012-08-19 20:42:49 GMT,Copy_corner,King Library Reference,King Reference,"How do I copy something, where can I do that?",""
20968,KH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,1 - Directional,"",2012-08-19 01:45:00 PM,2012-08-19,01:45:00 PM,01:30:00 PM,Sunday,2012-08-19 20:45:57 GMT,directional,King Library Reference,King Reference,Where is this book?,"Patron had a call number, helped her see where it would be in the library."
20969,KH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,1 - Directional,"",2012-08-19 01:52:00 PM,2012-08-19,01:52:00 PM,02:00:00 PM,Sunday,2012-08-19 20:52:25 GMT,information,King Library Reference,King Reference,Can you tell me more about the Affordable Healthcare Act?,""
20970,KH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,3 - Simple Strategy (Reference),"",2012-08-19 01:52:00 PM,2012-08-19,01:52:00 PM,02:00:00 PM,Sunday,2012-08-19 20:52:43 GMT,career,King Library Reference,King Reference,I need a book on resumes.,""
20971,KH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,3 - Simple Strategy (Reference),"",2012-08-19 01:53:00 PM,2012-08-19,01:53:00 PM,02:00:00 PM,Sunday,2012-08-19 20:53:25 GMT,books,King Library Reference,King Reference,I want some books by these specific authors.,""
20972,KH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-19 01:54:00 PM,2012-08-19,01:54:00 PM,02:00:00 PM,Sunday,2012-08-19 20:54:25 GMT,Computer,King Library Reference,King Reference,"I can't get onto a computer, the system won't let me.","Really weird glitch; her card had no time left on it even though we'd just opened. Even then, it wouldn't work. Not sure what to do; IT is closed Sundays."
20973,KH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-19 01:54:00 PM,2012-08-19,01:54:00 PM,02:00:00 PM,Sunday,2012-08-19 20:54:46 GMT,library_card,King Library Reference,King Reference,How do I get a library card?,""
20974,VM,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJSU Librarian,3 - Simple Strategy (Reference),"",2012-08-19 02:00:00 PM,2012-08-19,02:00:00 PM,02:00:00 PM,Sunday,2012-08-19 21:00:10 GMT,"",King Library Reference,King Reference,DMV Driver's Manual ,""
20975,VM,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,2 - Wireless,"",2012-08-19 02:00:00 PM,2012-08-19,02:00:00 PM,02:00:00 PM,Sunday,2012-08-19 21:00:48 GMT,"",King Library Reference,King Reference,Wireless system ,""
20976,VM,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,2 - Wireless,"",2012-08-19 02:10:00 PM,2012-08-19,02:10:00 PM,02:00:00 PM,Sunday,2012-08-19 21:10:27 GMT,"",King Library Reference,King Reference,Wireless connection and reserve classroom ,""
20977,VM,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,1 - Directional,"",2012-08-19 02:10:00 PM,2012-08-19,02:10:00 PM,02:00:00 PM,Sunday,2012-08-19 21:10:43 GMT,"",King Library Reference,King Reference,How to reserve a computer ,""
20978,VM,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,1 - Directional,"",2012-08-19 02:10:00 PM,2012-08-19,02:10:00 PM,02:00:00 PM,Sunday,2012-08-19 21:10:52 GMT,"",King Library Reference,King Reference,How to reserve a computer,""
20979,VM,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,1 - Directional,"",2012-08-19 02:10:00 PM,2012-08-19,02:10:00 PM,02:00:00 PM,Sunday,2012-08-19 21:10:55 GMT,"",King Library Reference,King Reference,"",""
20980,KH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-19 02:16:00 PM,2012-08-19,02:16:00 PM,02:30:00 PM,Sunday,2012-08-19 21:16:33 GMT,Reserve,King Library Reference,King Reference,Are there no computers available?,Helped patron book a computer.
20981,KH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Printing,"",2012-08-19 02:17:00 PM,2012-08-19,02:17:00 PM,02:30:00 PM,Sunday,2012-08-19 21:17:07 GMT,printing,King Library Reference,King Reference,The printer won't take my change.,"Helped patron print. It worked, yay!"
20982,KH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJSU Staff,1 - Directional,"",2012-08-19 02:25:00 PM,2012-08-19,02:25:00 PM,02:30:00 PM,Sunday,2012-08-19 21:25:01 GMT,donations,King Library Reference,King Reference,Can I donate books to the library?,""
20983,KH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-19 02:31:00 PM,2012-08-19,02:31:00 PM,02:30:00 PM,Sunday,2012-08-19 21:31:51 GMT,ebooks,King Library Reference,King Reference,"I'm using Safari Books Online from San Francisco Public Library, but I want to know if San Jose has the same thing.",We do! Helped patron navigate to Safari Books online from the SJPL website.
20984,VM,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJSU Librarian,3 - Simple Strategy (Reference),"",2012-08-19 02:47:00 PM,2012-08-19,02:47:00 PM,03:00:00 PM,Sunday,2012-08-19 21:47:58 GMT,"",King Library Reference,King Reference,Book about learning Spanish Language ,""
20985,VM,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJSU Librarian,3 - Simple Strategy (Reference),"",2012-08-19 03:00:00 PM,2012-08-19,03:00:00 PM,03:00:00 PM,Sunday,2012-08-19 22:00:36 GMT,"",King Library Reference,King Reference,Books about specific author,""
20986,KH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Printing,"",2012-08-19 03:00:00 PM,2012-08-19,03:00:00 PM,03:00:00 PM,Sunday,2012-08-19 22:00:43 GMT,printing,King Library Reference,King Reference,How do I print?,""
20987,KH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-19 03:01:00 PM,2012-08-19,03:01:00 PM,03:00:00 PM,Sunday,2012-08-19 22:01:10 GMT,reservation,King Library Reference,King Reference,There are no computers free?,Helped patron reserve one.
20988,VM,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,1 - Directional,"",2012-08-19 03:05:00 PM,2012-08-19,03:05:00 PM,03:00:00 PM,Sunday,2012-08-19 22:05:45 GMT,"",King Library Reference,King Reference,Reserve a computer,""
20989,VM,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,1 - Directional,"",2012-08-19 03:07:00 PM,2012-08-19,03:07:00 PM,03:00:00 PM,Sunday,2012-08-19 22:07:20 GMT,"",King Library Reference,King Reference,Reserve a computer ,""
20990,KH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,3 - Simple Strategy (Reference),"",2012-08-19 03:09:00 PM,2012-08-19,03:09:00 PM,03:00:00 PM,Sunday,2012-08-19 22:09:36 GMT,request,King Library Reference,King Reference,I'd like to request this book.,"There is a problem with the patron's account, so he is going to Circulation to see what that is."
20991,VM,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,1 - Directional,"",2012-08-19 03:14:00 PM,2012-08-19,03:14:00 PM,03:00:00 PM,Sunday,2012-08-19 22:14:20 GMT,"",King Library Reference,King Reference,Adding money to Tower Card,""
20992,VM,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,1 - Directional,"",2012-08-19 03:40:00 PM,2012-08-19,03:40:00 PM,03:30:00 PM,Sunday,2012-08-19 22:40:30 GMT,"",King Library Reference,King Reference,Printing Class Schedule,""
20993,VM,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJSU Librarian,1 - Directional,"",2012-08-19 03:40:00 PM,2012-08-19,03:40:00 PM,03:30:00 PM,Sunday,2012-08-19 22:40:51 GMT,"",King Library Reference,King Reference,"Looking books about autism, LINK+ request",""
20994,KH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,3 - Simple Strategy (Reference),"",2012-08-19 03:46:00 PM,2012-08-19,03:46:00 PM,04:00:00 PM,Sunday,2012-08-19 22:46:07 GMT,phone_number_lookup,King Library Reference,King Reference,I am looking for the address and phone number for the Denver Project Authority.,""
20995,VM,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJSU Librarian,3 - Simple Strategy (Reference),"",2012-08-19 03:48:00 PM,2012-08-19,03:48:00 PM,04:00:00 PM,Sunday,2012-08-19 22:48:59 GMT,"",King Library Reference,King Reference,Los Angeles Index,""
20996,VM,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJSU Librarian,3 - Simple Strategy (Reference),"",2012-08-19 03:55:00 PM,2012-08-19,03:55:00 PM,04:00:00 PM,Sunday,2012-08-19 22:55:01 GMT,"",King Library Reference,King Reference,Books about history of Europe in XVI Century ,""
20997,KH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-19 04:04:00 PM,2012-08-19,04:04:00 PM,04:00:00 PM,Sunday,2012-08-19 23:04:53 GMT,reservation,King Library Reference,King Reference,"I booked a computer, but someone is still sitting at it and it's after my time should have started.",Very odd; tried cancelling that booking and re-booking a different computer.
20998,KH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,1 - Directional,"",2012-08-19 04:05:00 PM,2012-08-19,04:05:00 PM,04:00:00 PM,Sunday,2012-08-19 23:05:13 GMT,ready_ref,King Library Reference,King Reference,Where are your consumer reports?,""
20999,KH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJSU Staff,3 - Simple Strategy (Reference),"",2012-08-19 04:20:00 PM,2012-08-19,04:20:00 PM,04:30:00 PM,Sunday,2012-08-19 23:20:03 GMT,"",King Library Reference,King Reference,"I want to know the history of the Crips and Bloods, gangs in LA.",""
21000,KH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,1 - Directional,"",2012-08-19 04:44:00 PM,2012-08-19,04:44:00 PM,04:30:00 PM,Sunday,2012-08-19 23:44:27 GMT,books,King Library Reference,King Reference,Can you help me find this book?,Found it in the catalog and helped patron figure out where in the library it would be.
21001,KH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,1 - Directional,"",2012-08-19 04:44:00 PM,2012-08-19,04:44:00 PM,04:30:00 PM,Sunday,2012-08-19 23:44:57 GMT,phone,King Library Reference,King Reference,Can I make a phone call using your phone?,Told the patron there are pay phones on the first floor.
21002,VM,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJSU Librarian,3 - Simple Strategy (Reference),"",2012-08-19 04:45:00 PM,2012-08-19,04:45:00 PM,04:30:00 PM,Sunday,2012-08-19 23:45:01 GMT,"",King Library Reference,King Reference,Looking for jobs at the Library ,""
21003,VM,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJSU Librarian,2 - Printing,"",2012-08-19 04:45:00 PM,2012-08-19,04:45:00 PM,04:30:00 PM,Sunday,2012-08-19 23:45:13 GMT,"",King Library Reference,King Reference,"",""
21004,dl,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,1 - Directional,"",2012-08-20 08:55:00 AM,2012-08-20,08:55:00 AM,09:00:00 AM,Monday,2012-08-20 15:58:48 GMT,"",King Library Reference,King Reference,math books?,""
21005,dl,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,1 - Directional,"",2012-08-20 08:59:00 AM,2012-08-20,08:59:00 AM,09:00:00 AM,Monday,2012-08-20 15:59:14 GMT,Computer,King Library Reference,King Reference,"",""
21007,jt,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJSU Staff,1 - Directional,"",2012-08-20 09:03:00 AM,2012-08-20,09:03:00 AM,09:00:00 AM,Monday,2012-08-20 16:12:34 GMT,admin,King Library Reference,King Reference,call from chicago.. selling the library some stuff..,transferred to admin
21010,dl,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,1 - Directional,"",2012-08-20 09:10:00 AM,2012-08-20,09:10:00 AM,09:00:00 AM,Monday,2012-08-20 16:20:10 GMT,computers,King Library Reference,King Reference,"",""
21006,jt,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJSU Staff,1 - Directional,"",2012-08-20 09:11:00 AM,2012-08-20,09:11:00 AM,09:00:00 AM,Monday,2012-08-20 16:11:27 GMT,spelling,King Library Reference,King Reference,how do you spell raft?,R-A-F-T.
21008,CDM,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,1 - Directional,"",2012-08-20 09:14:00 AM,2012-08-20,09:14:00 AM,09:00:00 AM,Monday,2012-08-20 16:14:15 GMT,Computer,King Library Reference,King Reference,Looking for computer 342,""
21009,dl,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,1 - Directional,"",2012-08-20 09:19:00 AM,2012-08-20,09:19:00 AM,09:30:00 AM,Monday,2012-08-20 16:19:52 GMT,computers,King Library Reference,King Reference,"",""
21014,jt,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-20 09:20:00 AM,2012-08-20,09:20:00 AM,09:30:00 AM,Monday,2012-08-20 16:28:36 GMT,Computer,King Library Reference,King Reference,are you having an off day with the computers?,""
21011,rsg,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-20 09:23:00 AM,2012-08-20,09:23:00 AM,09:30:00 AM,Monday,2012-08-20 16:23:17 GMT,Computer,King Library Reference,King Reference,"",""
21012,rsg,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-20 09:23:00 AM,2012-08-20,09:23:00 AM,09:30:00 AM,Monday,2012-08-20 16:23:37 GMT,Computer,King Library Reference,King Reference,"",""
21013,rsg,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-20 09:26:00 AM,2012-08-20,09:26:00 AM,09:30:00 AM,Monday,2012-08-20 16:26:10 GMT,Computer,King Library Reference,King Reference,"",""
21015,rsg,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-20 09:28:00 AM,2012-08-20,09:28:00 AM,09:30:00 AM,Monday,2012-08-20 16:28:56 GMT,ebook,King Library Reference,King Reference,"",""
21016,rsg,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-08-20 09:32:00 AM,2012-08-20,09:32:00 AM,09:30:00 AM,Monday,2012-08-20 16:32:12 GMT,Computer,King Library Reference,King Reference,"",""
21017,jt,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,1 - Directional,"",2012-08-20 09:34:00 AM,2012-08-20,09:34:00 AM,09:30:00 AM,Monday,2012-08-20 16:34:30 GMT,supplies,King Library Reference,King Reference,scissors,""
21018,aa,kinglibraryreference@gmail.com,In Office,6-15 minutes,Email (Remote),SJSU Librarian,3 - Simple Strategy (Reference),"",2012-08-20 09:34:00 AM,2012-08-20,09:34:00 AM,09:30:00 AM,Monday,2012-08-20 16:34:34 GMT,"",King Library Reference,King Reference,Are there any e-textbooks on Academic writing?,"Books on academic writing, not necessarily textbooks."
21019,jt,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,1 - Directional,"",2012-08-20 09:38:00 AM,2012-08-20,09:38:00 AM,09:30:00 AM,Monday,2012-08-20 16:38:15 GMT,ebooks,King Library Reference,King Reference,i was sent downstairs...they said you guys can help us with ebooks.,showed person our website for ebook faqs
21020,jt,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,1 - Directional,"",2012-08-20 09:40:00 AM,2012-08-20,09:40:00 AM,09:30:00 AM,Monday,2012-08-20 16:40:02 GMT,Computer,King Library Reference,King Reference,are all the library computers not working today?,just on the 2nd floor
