Question Number,Initials,Email,Location,Duration,Format,Questioner,Question Type,Difficulty,Asked At,Question Date,Question Time,Question Half Hour,Question Weekday,Added At (GMT),Tags,Site,Account,Question,Answer
18215,CDM,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,3 - Simple Strategy (Reference),"",2012-07-19 04:44:00 PM,2012-07-19,04:44:00 PM,04:30:00 PM,Thursday,2012-07-19 23:44:55 GMT,catalog books,King Library Reference,King Reference,Where can I look up books?,Catalog computer
18220,AJB,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,1 - Directional,"",2012-07-19 04:45:00 PM,2012-07-19,04:45:00 PM,04:30:00 PM,Thursday,2012-07-19 23:56:40 GMT,borrow pen public service directional,King Library Reference,King Reference,needs to borrow a pen ,provided 
18219,CDM,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,2 - Technical (Equipment &amp; Basic OPAC),"",2012-07-19 04:52:00 PM,2012-07-19,04:52:00 PM,05:00:00 PM,Thursday,2012-07-19 23:52:03 GMT,extension computers,King Library Reference,King Reference,time extension?,""
18222,CDM,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,4 - Complex Strategy (Reference),"",2012-07-19 05:09:00 PM,2012-07-19,05:09:00 PM,05:00:00 PM,Thursday,2012-07-20 0:09:57 GMT,ebooks,King Library Reference,King Reference,get a Blio boo for the mac?,gave mana's number
18223,de,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,2 - Technical (Equipment &amp; Basic OPAC),"",2012-07-19 05:14:00 PM,2012-07-19,05:14:00 PM,05:00:00 PM,Thursday,2012-07-20 0:14:31 GMT,"",King Library Reference,King Reference,Time extension,""
18224,dhw,Diana.Wu@sjsu.edu,In Office,60+ minutes,In-Person,SJSU Librarian,4 - Complex Strategy (Reference),"",2012-07-19 05:27:00 PM,2012-07-19,05:27:00 PM,05:30:00 PM,Thursday,2012-07-20 0:27:45 GMT,"",King Library Reference,King Reference,solve a case problem to help a fast food restaurant to improve their service time via process control or capability ,use ABI and BSC with various terms; also showed her SBA.gov website on how to write a business report with executive summary and outlines
18225,de,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,2 - Printing,"",2012-07-19 05:43:00 PM,2012-07-19,05:43:00 PM,05:30:00 PM,Thursday,2012-07-20 0:43:30 GMT,"",King Library Reference,King Reference,Print station,""
18226,jt,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-07-20 09:30:00 AM,2012-07-20,09:30:00 AM,09:30:00 AM,Friday,2012-07-20 16:42:13 GMT,supplies,King Library Reference,King Reference,do you have headphones?,""
18227,jt,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,1 - Directional,"",2012-07-20 09:45:00 AM,2012-07-20,09:45:00 AM,09:30:00 AM,Friday,2012-07-20 16:45:53 GMT,supplies,King Library Reference,King Reference,golf pencils,""
18228,MC,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJSU Staff,3 - Simple Strategy (Reference),"",2012-07-20 09:48:00 AM,2012-07-20,09:48:00 AM,10:00:00 AM,Friday,2012-07-20 16:48:33 GMT,public public_computers email,King Library Reference,King Reference,email access asistance,""
18229,jt,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,1 - Directional,"",2012-07-20 09:53:00 AM,2012-07-20,09:53:00 AM,10:00:00 AM,Friday,2012-07-20 16:53:57 GMT,Computer,King Library Reference,King Reference,where is this computer?,""
18230,KH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,3 - Simple Strategy (Reference),"",2012-07-20 10:12:00 AM,2012-07-20,10:12:00 AM,10:00:00 AM,Friday,2012-07-20 17:12:14 GMT,jobsearch,King Library Reference,King Reference,How do I apply for a job at this library?,""
18231,KH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-07-20 10:14:00 AM,2012-07-20,10:14:00 AM,10:00:00 AM,Friday,2012-07-20 17:14:05 GMT,Computer,King Library Reference,King Reference,Can I leave the public computer I'm signed in on to go put money in my parking meter?,"I advised the patron log out and come log back in when she was done putting money in her meter, for safety and security. (I can't guarantee nobody will come take her stuff/sit at her computer and use her time if she stays logged in.)"
18232,KH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-07-20 10:21:00 AM,2012-07-20,10:21:00 AM,10:30:00 AM,Friday,2012-07-20 17:21:37 GMT,extension,King Library Reference,King Reference,Can I get more time on the computer?,""
18233,KH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJSU Staff,1 - Directional,"",2012-07-20 10:28:00 AM,2012-07-20,10:28:00 AM,10:30:00 AM,Friday,2012-07-20 17:28:50 GMT,free_passes,King Library Reference,King Reference,I called the Oakland Zoo for coupons and they said to call the library.,I found out the Alameda County library system offers free passes patrons can request to the Oakland Zoo; that's probably what the person this patron spoke to was talking about. I gave the patron the phone number to the Oakland Public Library for more information about getting those passes.
18234,KH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,1 - Directional,"",2012-07-20 10:29:00 AM,2012-07-20,10:29:00 AM,10:30:00 AM,Friday,2012-07-20 17:29:55 GMT,music,King Library Reference,King Reference,Where can I find sheet music to check out in the library?,""
18235,KH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-07-20 10:47:00 AM,2012-07-20,10:47:00 AM,11:00:00 AM,Friday,2012-07-20 17:47:41 GMT,paper,King Library Reference,King Reference,Do you have any blank pieces of scratch paper?,""
18236,CG,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJSU Librarian,2 - Technical (Equipment &amp; Basic OPAC),"",2012-07-20 11:05:00 AM,2012-07-20,11:05:00 AM,11:00:00 AM,Friday,2012-07-20 18:26:19 GMT,"",King Library Reference,King Reference,question on using catalog,""
18237,dhw,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,Phone (Remote),SJSU Librarian,3 - Simple Strategy (Reference),"",2012-07-20 11:27:00 AM,2012-07-20,11:27:00 AM,11:30:00 AM,Friday,2012-07-20 18:27:10 GMT,"",King Library Reference,King Reference,death notice of Jack Gulkin of San Jose in 2011,gave him the options
18238,KH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-07-20 11:28:00 AM,2012-07-20,11:28:00 AM,11:30:00 AM,Friday,2012-07-20 18:28:34 GMT,Computer,King Library Reference,King Reference,I'm having trouble getting on to a computer.,"Patron's library card number wasn't working, but I was able to reserve her a computer with her student ID number. Advised her to visit the circulation desk if she continues to have problems with her library card."
18239,cep,kinglibraryreference@gmail.com,SJSU Special Collections,6-15 minutes,Email (Remote),SJSU Staff,4 - Complex Strategy (Reference),"",2012-07-20 12:12:00 PM,2012-07-20,12:12:00 PM,12:00:00 PM,Friday,2012-07-20 19:12:06 GMT,Researcher,King Library Reference,King Reference,Looking for info about the San Jose State College football team from 1940-1946,"Gave links to finding aids and our use/duplication policy. Also, open hours"
18240,de,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,2 - Technical (Equipment &amp; Basic OPAC),"",2012-07-20 12:22:00 PM,2012-07-20,12:22:00 PM,12:30:00 PM,Friday,2012-07-20 19:22:36 GMT,"",King Library Reference,King Reference,Time extension,""
18241,KH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-07-20 12:22:00 PM,2012-07-20,12:22:00 PM,12:30:00 PM,Friday,2012-07-20 19:22:48 GMT,"",King Library Reference,King Reference,"",""
18242,de,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJPL Librarian,3 - Simple Strategy (Reference),"",2012-07-20 12:28:00 PM,2012-07-20,12:28:00 PM,12:30:00 PM,Friday,2012-07-20 19:28:14 GMT,"",King Library Reference,King Reference,"Texbook for SJSU course - no title, no author",""
18243,de,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,3 - Simple Strategy (Reference),"",2012-07-20 12:38:00 PM,2012-07-20,12:38:00 PM,12:30:00 PM,Friday,2012-07-20 19:38:41 GMT,"",King Library Reference,King Reference,Farewell to Manzanar,""
18244,KH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJSU Staff,1 - Directional,"",2012-07-20 12:38:00 PM,2012-07-20,12:38:00 PM,12:30:00 PM,Friday,2012-07-20 19:38:52 GMT,event,King Library Reference,King Reference,A person who is a creative event planner wanted to know about other tech colleges in the area and about where the students hang out for free wifi.,""
18245,de,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,2 - Technical (Equipment &amp; Basic OPAC),"",2012-07-20 12:47:00 PM,2012-07-20,12:47:00 PM,01:00:00 PM,Friday,2012-07-20 19:47:16 GMT,"",King Library Reference,King Reference,Printing,""
18246,de,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,2 - Technical (Equipment &amp; Basic OPAC),"",2012-07-20 12:47:00 PM,2012-07-20,12:47:00 PM,01:00:00 PM,Friday,2012-07-20 19:47:30 GMT,"",King Library Reference,King Reference,Difficulties logging in,""
18247,KH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-07-20 12:56:00 PM,2012-07-20,12:56:00 PM,01:00:00 PM,Friday,2012-07-20 19:56:49 GMT,pen,King Library Reference,King Reference,Do you have a pen I can borrow?,""
18248,de,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,2 - Technical (Equipment &amp; Basic OPAC),"",2012-07-20 12:57:00 PM,2012-07-20,12:57:00 PM,01:00:00 PM,Friday,2012-07-20 19:57:27 GMT,"",King Library Reference,King Reference,Book a computer,""
18249,KH,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,3 - Simple Strategy (Reference),"",2012-07-20 01:00:00 PM,2012-07-20,01:00:00 PM,01:00:00 PM,Friday,2012-07-20 20:00:09 GMT,bible,King Library Reference,King Reference,Do you have bibles here? How about the New American Bible?,"We do! The large print edition was the only one available of the New American Bible here in our library, and he said that was okay."
18250,feh,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,2 - Technical (Equipment &amp; Basic OPAC),"",2012-07-20 01:17:00 PM,2012-07-20,01:17:00 PM,01:30:00 PM,Friday,2012-07-20 20:17:11 GMT,"",King Library Reference,King Reference,How do I get my library card to work? I just got it and it won't allow me to log on to the computer...,Give it 5-15 mins to register...sometimes it takes a few minutes after you get it...
18251,feh,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,3 - Simple Strategy (Reference),"",2012-07-20 01:20:00 PM,2012-07-20,01:20:00 PM,01:30:00 PM,Friday,2012-07-20 20:20:01 GMT,"",King Library Reference,King Reference,How can I access the mercury News for 1999?,You can go to the lower level to the peiodicals room and it should be on micrfiche...
18252,feh,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,3 - Simple Strategy (Reference),"",2012-07-20 01:23:00 PM,2012-07-20,01:23:00 PM,01:30:00 PM,Friday,2012-07-20 20:23:34 GMT,"",King Library Reference,King Reference,How Can I print?,You can either use coins to print or buy a print card at the copy corner sign
18253,feh,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Staff,1 - Directional,"",2012-07-20 01:23:00 PM,2012-07-20,01:23:00 PM,01:30:00 PM,Friday,2012-07-20 20:23:53 GMT,"",King Library Reference,King Reference,Where are the books in Vietnamese (adult)?,""
18254,feh,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,3 - Simple Strategy (Reference),"",2012-07-20 01:24:00 PM,2012-07-20,01:24:00 PM,01:30:00 PM,Friday,2012-07-20 20:24:52 GMT,"",King Library Reference,King Reference,How can I print?,"You can go to the copy corner sign and in that alcive you can buy a print card, or you can pay coins at the coin op machine..."
18255,sat,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJPL Staff,3 - Simple Strategy (Reference),"",2012-07-20 01:24:00 PM,2012-07-20,01:24:00 PM,01:30:00 PM,Friday,2012-07-20 20:24:55 GMT,"",King Library Reference,King Reference,Looking for CDs by Weird Al Yankovic,Also showed him how to access Freegal for free music downloads.
18256,feh,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,3 - Simple Strategy (Reference),"",2012-07-20 01:25:00 PM,2012-07-20,01:25:00 PM,01:30:00 PM,Friday,2012-07-20 20:25:16 GMT,"",King Library Reference,King Reference,Can you help me get a computer?,Yes...
18257,feh,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,3 - Simple Strategy (Reference),"",2012-07-20 01:25:00 PM,2012-07-20,01:25:00 PM,01:30:00 PM,Friday,2012-07-20 20:25:37 GMT,"",King Library Reference,King Reference,Can I get more time on the computer?,Yes...
18258,HL,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJPL Staff,3 - Simple Strategy (Reference),"",2012-07-20 01:34:00 PM,2012-07-20,01:34:00 PM,01:30:00 PM,Friday,2012-07-20 20:35:00 GMT,"",King Library Reference,King Reference,"",""
18259,HL,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJPL Staff,4 - Complex Strategy (Reference),"",2012-07-20 01:35:00 PM,2012-07-20,01:35:00 PM,01:30:00 PM,Friday,2012-07-20 20:35:03 GMT,"",King Library Reference,King Reference,"",""
18260,HL,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJPL Staff,2 - Wireless,"",2012-07-20 01:35:00 PM,2012-07-20,01:35:00 PM,01:30:00 PM,Friday,2012-07-20 20:35:07 GMT,"",King Library Reference,King Reference,"",""
18261,HL,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJPL Staff,3 - Simple Strategy (Reference),"",2012-07-20 01:50:00 PM,2012-07-20,01:50:00 PM,02:00:00 PM,Friday,2012-07-20 20:50:01 GMT,"",King Library Reference,King Reference,"",""
18262,HL,kinglibraryreference@gmail.com,2nd Floor,16-30 minutes,Phone (Remote),SJPL Staff,4 - Complex Strategy (Reference),"",2012-07-20 01:50:00 PM,2012-07-20,01:50:00 PM,02:00:00 PM,Friday,2012-07-20 20:50:06 GMT,"",King Library Reference,King Reference,"",""
18263,feh,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,3 - Simple Strategy (Reference),"",2012-07-20 02:01:00 PM,2012-07-20,02:01:00 PM,02:00:00 PM,Friday,2012-07-20 21:01:44 GMT,"",King Library Reference,King Reference,I need help logging on to my computer?,Let's take a look...
18264,feh,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,3 - Simple Strategy (Reference),"",2012-07-20 02:02:00 PM,2012-07-20,02:02:00 PM,02:00:00 PM,Friday,2012-07-20 21:02:07 GMT,"",King Library Reference,King Reference,I need help logging on also?,Ok...
18265,feh,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Librarian,3 - Simple Strategy (Reference),"",2012-07-20 02:02:00 PM,2012-07-20,02:02:00 PM,02:00:00 PM,Friday,2012-07-20 21:02:38 GMT,"",King Library Reference,King Reference,Can I get more time on the computer?,Yes...
18266,aw,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,3 - Simple Strategy (Reference),"",2012-07-20 02:05:00 PM,2012-07-20,02:05:00 PM,02:00:00 PM,Friday,2012-07-20 21:05:31 GMT,PIN,King Library Reference,King Reference,"",""
18267,RD,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJSU Student Asst,3 - Simple Strategy (Reference),"",2012-07-20 02:25:00 PM,2012-07-20,02:25:00 PM,02:30:00 PM,Friday,2012-07-20 21:25:57 GMT,facebook,King Library Reference,King Reference,Can I combine albums on Facebook?,"Attempt was made, but unsuccessful. Patron uploaded photos from phone instead of flash drive."
18268,aw,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,2 - Technical (Equipment &amp; Basic OPAC),"",2012-07-20 02:28:00 PM,2012-07-20,02:28:00 PM,02:30:00 PM,Friday,2012-07-20 21:28:11 GMT,computer,King Library Reference,King Reference,"",""
18269,aw,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2012-07-20 02:31:00 PM,2012-07-20,02:31:00 PM,02:30:00 PM,Friday,2012-07-20 21:31:39 GMT,VCD,King Library Reference,King Reference,"",""
18270,feh,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-07-20 02:40:00 PM,2012-07-20,02:40:00 PM,02:30:00 PM,Friday,2012-07-20 21:40:39 GMT,"",King Library Reference,King Reference,I was wondering if I can get more time on the computer...,Yes...
18271,feh,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-07-20 02:42:00 PM,2012-07-20,02:42:00 PM,02:30:00 PM,Friday,2012-07-20 21:42:22 GMT,"",King Library Reference,King Reference,Can I get more time on the computer?,Yes...
18272,aw,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,3 - Simple Strategy (Reference),"",2012-07-20 02:55:00 PM,2012-07-20,02:55:00 PM,03:00:00 PM,Friday,2012-07-20 21:55:07 GMT,Looking for computer classes,King Library Reference,King Reference,"",""
18273,feh,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJSU Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-07-20 03:28:00 PM,2012-07-20,03:28:00 PM,03:30:00 PM,Friday,2012-07-20 22:28:37 GMT,"",King Library Reference,King Reference,Can you help me at my computer?,Yes...
18274,de,kinglibraryreference@gmail.com,2nd Floor,16-30 minutes,In-Person,SJPL Librarian,4 - Complex Strategy (Reference),"",2012-07-20 03:31:00 PM,2012-07-20,03:31:00 PM,03:30:00 PM,Friday,2012-07-20 22:31:02 GMT,"",King Library Reference,King Reference,Computer classes in Chinese - volunteer to teach,""
18275,de,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJPL Librarian,4 - Complex Strategy (Reference),"",2012-07-20 03:31:00 PM,2012-07-20,03:31:00 PM,03:30:00 PM,Friday,2012-07-20 22:31:36 GMT,"",King Library Reference,King Reference,Computer classes in Chinese - to learn,""
18276,de,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJPL Librarian,3 - Simple Strategy (Reference),"",2012-07-20 03:52:00 PM,2012-07-20,03:52:00 PM,04:00:00 PM,Friday,2012-07-20 22:52:20 GMT,"",King Library Reference,King Reference, Native Americans documentary films ,""
18277,RD,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJSU Student Asst,3 - Simple Strategy (Reference),"",2012-07-20 03:57:00 PM,2012-07-20,03:57:00 PM,04:00:00 PM,Friday,2012-07-20 22:57:26 GMT,tv_series,King Library Reference,King Reference,"""How many volumes of the TV series MI-5 does the library have?""",Seven volumes
18278,de,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2012-07-20 04:02:00 PM,2012-07-20,04:02:00 PM,04:00:00 PM,Friday,2012-07-20 23:02:11 GMT,"",King Library Reference,King Reference,Computer 45,""
18279,de,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2012-07-20 04:02:00 PM,2012-07-20,04:02:00 PM,04:00:00 PM,Friday,2012-07-20 23:02:19 GMT,"",King Library Reference,King Reference,Time extension,""
18280,aw,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2012-07-20 04:15:00 PM,2012-07-20,04:15:00 PM,04:00:00 PM,Friday,2012-07-20 23:15:02 GMT,library_card,King Library Reference,King Reference,"",""
18281,aw,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2012-07-20 04:26:00 PM,2012-07-20,04:26:00 PM,04:30:00 PM,Friday,2012-07-20 23:26:35 GMT,phone_book,King Library Reference,King Reference,"",""
18282,aw,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2012-07-20 04:27:00 PM,2012-07-20,04:27:00 PM,04:30:00 PM,Friday,2012-07-20 23:27:01 GMT,computer_assistance,King Library Reference,King Reference,"",""
18285,dhw,Diana.Wu@sjsu.edu,In Office,6-15 minutes,Phone (Remote),SJSU Librarian,3 - Simple Strategy (Reference),"",2012-07-20 04:44:00 PM,2012-07-20,04:44:00 PM,04:30:00 PM,Friday,2012-07-21 0:44:45 GMT,"",King Library Reference,King Reference,books to help me prepare and interpret charts and graphs,catalog
18283,aw,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2012-07-20 04:47:00 PM,2012-07-20,04:47:00 PM,05:00:00 PM,Friday,2012-07-20 23:46:20 GMT,extension,King Library Reference,King Reference,"",""
18286,dhw,Diana.Wu@sjsu.edu,In Office,6-15 minutes,Phone (Remote),SJSU Librarian,3 - Simple Strategy (Reference),"",2012-07-20 05:15:00 PM,2012-07-20,05:15:00 PM,05:00:00 PM,Friday,2012-07-21 0:45:54 GMT,"",King Library Reference,King Reference,procee control to help a fast food restaurant to improve/shorten the service time,"ABI, BSC, and Emerald Management"
18284,aw,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2012-07-20 05:17:00 PM,2012-07-20,05:17:00 PM,05:30:00 PM,Friday,2012-07-21 0:16:47 GMT,extension,King Library Reference,King Reference,"",""
18288,RR,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-07-20 05:17:00 PM,2012-07-20,05:17:00 PM,05:30:00 PM,Friday,2012-07-21 0:57:15 GMT,"",King Library Reference,King Reference,extension,""
18287,RR,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJPL Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-07-20 05:56:00 PM,2012-07-20,05:56:00 PM,06:00:00 PM,Friday,2012-07-21 0:56:57 GMT,"",King Library Reference,King Reference,book search,""
18289,CK,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-07-21 09:10:00 AM,2012-07-21,09:10:00 AM,09:00:00 AM,Saturday,2012-07-21 16:10:23 GMT,"",King Library Reference,King Reference,Cannot sign in with my card #,"Checked here worked. Message on 42, cannot connect to server. Re-boot. will check"
18290,CK,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Staff,2 - Printing,"",2012-07-21 09:30:00 AM,2012-07-21,09:30:00 AM,09:30:00 AM,Saturday,2012-07-21 16:30:09 GMT,printing,King Library Reference,King Reference,Coin op printer not working This happened on 3 jobs this morning,Need to push check button twice to connect to proper tray and print. CALLED DEBBIE from Pinnacle.
18291,CK,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Staff,2 - Printing,"",2012-07-21 09:31:00 AM,2012-07-21,09:31:00 AM,09:30:00 AM,Saturday,2012-07-21 16:31:20 GMT,printing,King Library Reference,King Reference,Need to print test ticket. On USB,opened on device printer - printed.
18292,CK,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-07-21 09:41:00 AM,2012-07-21,09:41:00 AM,09:30:00 AM,Saturday,2012-07-21 16:41:16 GMT,"",King Library Reference,King Reference,"follow up, checked all plugs. ",Grey cable receptical end found. Cound not find plug. Called IT. I guess I have to log in and write ticket now. Put sign on
18293,aw,kinglibraryreference@gmail.com,2nd Floor,6-15 minutes,In-Person,SJPL Librarian,4 - Complex Strategy (Reference),"",2012-07-21 10:10:00 AM,2012-07-21,10:10:00 AM,10:00:00 AM,Saturday,2012-07-21 17:10:42 GMT,Research paper,King Library Reference,King Reference,"",""
18294,pc,kinglibraryreference@gmail.com,2nd Floor,16-30 minutes,In-Person,SJPL Librarian,4 - Complex Strategy (Reference),"",2012-07-21 10:22:00 AM,2012-07-21,10:22:00 AM,10:30:00 AM,Saturday,2012-07-21 17:22:37 GMT,"",King Library Reference,King Reference,Ocean resources,""
18295,ml,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Staff,3 - Simple Strategy (Reference),"",2012-07-21 10:25:00 AM,2012-07-21,10:25:00 AM,10:30:00 AM,Saturday,2012-07-21 17:25:36 GMT,"",King Library Reference,King Reference,do we have books with art prints,3rd floor and university floors
18296,ml,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJPL Staff,4 - Complex Strategy (Reference),"",2012-07-21 10:48:00 AM,2012-07-21,10:48:00 AM,11:00:00 AM,Saturday,2012-07-21 17:48:28 GMT,"",King Library Reference,King Reference,wants to schedule interview with person responsible for cataloging non-print materials,refered to Tech Services.
18297,ml,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,Phone (Remote),SJPL Staff,3 - Simple Strategy (Reference),"",2012-07-21 10:54:00 AM,2012-07-21,10:54:00 AM,11:00:00 AM,Saturday,2012-07-21 17:54:39 GMT,"",King Library Reference,King Reference,do we have a department that offeres legal services?,"no, refered to pro bono project."
18298,pc,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-07-21 11:03:00 AM,2012-07-21,11:03:00 AM,11:00:00 AM,Saturday,2012-07-21 18:03:31 GMT,printing,King Library Reference,King Reference,"",""
18299,aw,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Staff,2 - Technical (Equipment &amp; Basic OPAC),"",2012-07-21 11:08:00 AM,2012-07-21,11:08:00 AM,11:00:00 AM,Saturday,2012-07-21 18:08:06 GMT,Scaner,King Library Reference,King Reference,"",""
18300,aw,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,1 - Directional,"",2012-07-21 11:09:00 AM,2012-07-21,11:09:00 AM,11:00:00 AM,Saturday,2012-07-21 18:09:59 GMT,library_card,King Library Reference,King Reference,"",""
18301,aw,kinglibraryreference@gmail.com,2nd Floor,0-5 minutes,In-Person,SJPL Librarian,2 - Technical (Equipment &amp; Basic OPAC),"",2012-07-21 11:14:00 AM,2012-07-21,11:14:00 AM,11:00:00 AM,Saturday,2012-07-21 18:14:27 GMT,Extention,King Library Reference,King Reference,"",""
